CVX,XOM,BP
73.6165542602539,59.968624114990234,25.075775146484375
73.60269165039062,59.975582122802734,25.21479034423828
73.8521728515625,60.1567268371582,25.14528465270996
75.03732299804688,60.64447021484375,24.734012603759766
74.17790985107422,60.05921173095703,24.53707504272461
73.45714569091797,59.675987243652344,24.340124130249023
71.88391876220703,58.92352294921875,23.72611427307129
71.5997543334961,58.860816955566406,23.940446853637695
71.27401733398438,58.5402946472168,23.413326263427734
70.53936767578125,58.04560852050781,23.014699935913086
71.63440704345703,58.11576461791992,23.319534301757812
71.1700668334961,58.29814910888672,23.24332618713379
70.6502685546875,57.610660552978516,22.780216217041016
69.92949676513672,57.379146575927734,22.381591796875
69.99942016601562,57.64572525024414,22.381591796875
70.02740478515625,57.46332931518555,21.98296356201172
68.85258483886719,57.15464782714844,21.748477935791016
69.71269989013672,57.55453872680664,22.106069564819336
69.4539566040039,57.49139404296875,22.188135147094727
69.23019409179688,57.55453872680664,22.229175567626953
69.97145080566406,57.954410552978516,22.410903930664062
69.13227844238281,57.58259201049805,22.48711585998535
70.09732818603516,57.47736740112305,22.34055519104004
68.27215576171875,55.9760627746582,21.701581954956055
68.74768829345703,55.16227340698242,21.373306274414062
67.41901397705078,54.6641845703125,21.549163818359375
67.53788757324219,54.601051330566406,21.443653106689453
67.4749526977539,54.439693450927734,21.57847785949707
69.78962707519531,56.249671936035156,22.387447357177734
70.20220184326172,56.60745620727539,22.55745506286621
70.5168685913086,56.71266555786133,22.334693908691406
69.86654663085938,56.31279754638672,22.446069717407227
70.44697570800781,57.007320404052734,22.874006271362305
70.0203857421875,56.56535339355469,22.76262664794922
71.27210998535156,57.6176643371582,23.09090232849121
72.95742797851562,58.38235855102539,23.571598052978516
72.34902954101562,58.30517578125,23.167110443115234
72.76859283447266,59.266292572021484,23.58919334411621
72.46792602539062,59.610050201416016,23.44263458251953
69.94347381591797,57.603633880615234,22.229175567626953
70.23716735839844,57.603633880615234,22.492965698242188
69.28612518310547,56.99330139160156,22.076759338378906
70.59378814697266,57.80707550048828,22.164691925048828
71.72669219970703,58.368309020996094,22.416765213012695
72.34902954101562,58.29814910888672,22.586761474609375
73.7756118774414,60.030982971191406,23.76505470275879
74.02734375,59.869606018066406,23.852981567382812
75.08329772949219,60.52906036376953,23.923330307006836
74.14622497558594,60.030982971191406,23.653669357299805
73.47492218017578,59.49079132080078,23.231592178344727
73.0483627319336,58.68401336669922,23.255046844482422
72.64273834228516,58.30517578125,23.24332618713379
73.3210678100586,59.19613265991211,23.618499755859375
73.4469223022461,59.01374053955078,23.62436294555664
74.13226318359375,59.960819244384766,24.005395889282227
74.67070770263672,59.666175842285156,24.239883422851562
75.125244140625,60.14322280883789,24.439199447631836
75.43993377685547,60.47996139526367,24.46851348876953
76.11125183105469,60.47996139526367,24.538854598999023
76.35599517822266,60.29756164550781,24.35712242126465
75.48887634277344,59.778411865234375,23.6829776763916
74.33504486083984,59.336456298828125,23.337116241455078
74.16720581054688,59.79946517944336,23.37815284729004
75.71266174316406,60.69743728637695,23.98194694519043
76.40493774414062,61.3498649597168,24.35712242126465
76.79656982421875,61.427032470703125,24.515403747558594
76.62871551513672,60.928955078125,23.38987922668457
77.27207946777344,60.971038818359375,23.536428451538086
76.39795684814453,60.248443603515625,23.4191837310791
77.70563507080078,61.42002487182617,24.05229949951172
77.83851623535156,61.3498649597168,24.310222625732422
78.28606414794922,61.679603576660156,24.914026260375977
78.41893768310547,61.93217086791992,25.044466018676758
78.76158905029297,62.27815246582031,25.032611846923828
79.40492248535156,62.44759750366211,25.139333724975586
79.21613311767578,62.23575973510742,24.955533981323242
79.24409484863281,62.27815246582031,25.008892059326172
79.3498306274414,62.13691329956055,25.163049697875977
79.87849426269531,62.61003112792969,25.34684944152832
79.41326904296875,62.41936492919922,25.329065322875977
79.3145751953125,62.10160827636719,25.31127166748047
78.93395233154297,61.75563430786133,25.139333724975586
79.05376434326172,61.946285247802734,25.281633377075195
78.44756317138672,61.649723052978516,25.05039405822754
78.9551010131836,62.17223358154297,25.014820098876953
78.75769805908203,61.95332336425781,25.020750045776367
79.19473266601562,62.20753860473633,25.008892059326172
78.80706024169922,62.06631851196289,24.88438606262207
78.19378662109375,61.57203674316406,24.84881019592285
79.06082153320312,61.642662048339844,24.937746047973633
78.39822387695312,61.515560150146484,24.682790756225586
78.08101654052734,61.66383361816406,23.929798126220703
79.67407989501953,62.83597183227539,24.415979385375977
80.35781860351562,63.492652893066406,24.860668182373047
80.32960510253906,63.181941986083984,24.925888061523438
80.48471069335938,63.28081512451172,25.240131378173828
80.69615936279297,63.23137283325195,25.24605941772461
82.16233825683594,64.41763305664062,25.86267852783203
82.64871215820312,65.17317962646484,26.004980087280273
82.57119750976562,64.89778900146484,25.655162811279297
82.45134735107422,64.71417999267578,25.418001174926758
82.1905288696289,63.95161819458008,25.548442840576172
83.07169342041016,64.62239074707031,25.66702651977539
83.03641510009766,64.90483093261719,25.495079040527344
83.02233123779297,64.8766098022461,25.64923667907715
82.42316436767578,64.77772521972656,25.501012802124023
81.97906494140625,64.41763305664062,25.121540069580078
82.61347961425781,64.82010650634766,25.518802642822266
82.16233825683594,64.5729751586914,25.11562156677246
82.64871215820312,64.82010650634766,25.032611846923828
83.1491928100586,64.76363372802734,25.32313346862793
81.86630249023438,64.74949645996094,25.05039405822754
82.57823181152344,65.11669158935547,25.240131378173828
82.82494354248047,65.34969329833984,24.991106033325195
82.90955352783203,65.44147491455078,25.056325912475586
82.72624969482422,65.05313110351562,24.914026260375977
79.26524353027344,64.27642059326172,24.77765655517578
79.69522094726562,64.37525939941406,24.97331428527832
78.99737548828125,64.27642059326172,24.807300567626953
79.52603912353516,64.6153335571289,24.641294479370117
80.42124938964844,65.22965240478516,25.08003807067871
81.18961334228516,65.94281005859375,25.815244674682617
80.81602478027344,66.00637817382812,25.80931282043457
79.9207992553711,65.06725311279297,25.55436134338379
79.46967315673828,65.0954818725586,25.28756332397461
77.10120391845703,63.67623519897461,24.546432495117188
77.33380889892578,63.46439743041992,24.76580810546875
78.2149429321289,63.85276794433594,24.76580810546875
78.3700180053711,63.98689270019531,24.74207878112793
77.7074203491211,64.37525939941406,25.429859161376953
78.5673828125,64.67889404296875,25.506942749023438
76.3892822265625,63.73977279663086,25.22234344482422
76.96726989746094,63.993961334228516,25.044466018676758
77.7920150756836,64.68595886230469,25.55436134338379
75.78307342529297,62.65385818481445,25.12805938720703
74.6270523071289,61.86518096923828,24.50361442565918
74.60590362548828,61.96464157104492,24.521623611450195
74.6693344116211,62.042808532714844,24.587671279907227
74.21113586425781,61.43886184692383,24.341501235961914
72.87454223632812,61.15465545654297,24.11333465576172
72.2488784790039,61.204383850097656,24.197399139404297
72.80343627929688,61.42464828491211,24.035276412963867
74.18982696533203,62.29147720336914,24.75579071044922
73.62816619873047,62.17070770263672,24.74979019165039
74.01207733154297,62.533077239990234,24.977954864501953
74.98609924316406,63.30043029785156,25.230134963989258
74.64482879638672,62.966468811035156,24.977954864501953
73.50021362304688,62.064117431640625,24.82784652709961
75.06430053710938,62.59701919555664,24.90590476989746
75.2136001586914,62.61124038696289,24.797819137573242
75.14253234863281,62.625431060791016,25.074016571044922
74.41023254394531,62.248870849609375,24.73177719116211
73.91255187988281,61.950443267822266,24.617700576782227
74.7728271484375,62.33413314819336,24.803829193115234
75.682861328125,62.525978088378906,24.803829193115234
76.0667953491211,62.95228576660156,24.659725189208984
76.04546356201172,62.81727600097656,24.611692428588867
76.60000610351562,63.22939682006836,24.719768524169922
76.84175109863281,63.55622863769531,24.98996925354004
76.72086334228516,62.938072204589844,24.89989471435547
76.6568832397461,62.58280944824219,24.851865768432617
77.26832580566406,63.14411163330078,25.04399871826172
78.27790069580078,63.63438415527344,25.230134963989258
78.14282989501953,62.83859634399414,25.2841739654541
78.47696685791016,63.15834045410156,25.35623550415039
78.00062561035156,61.97886276245117,25.290176391601562
77.2327651977539,61.758609771728516,25.050006866455078
77.11190032958984,61.86518096923828,25.025985717773438
77.15457916259766,61.7159538269043,24.98996925354004
75.682861328125,60.4654426574707,24.74979019165039
76.8843994140625,61.495697021484375,25.00197982788086
